sample_id,Genus,Abundance,CT,p_kw,p_kw_fdr
SRR13206618,Bradyrhizobium,9.03899e-4,3,0.022961545785436143,0.022961545785436143
SRR13206618,JABEUN01,0.007956919,3,0.022961545785436143,0.022961545785436143
SRR13206618,JAJZBZ01,0.004469085,3,0.022961545785436143,0.022961545785436143
SRR13206618,JAKAAZ01,0.008749569,3,0.022961545785436143,0.022961545785436143
SRR13206618,JAMDCX01,0.009879442,3,0.022961545785436143,0.022961545785436143
SRR13206618,Streptomyces,0.016985479,3,0.022961545785436143,0.022961545785436143
SRR13206618,Thiomonas,0.018270928,3,0.022961545785436143,0.022961545785436143
SRR13206618,UBA4572,0.010422651,3,0.022961545785436143,0.022961545785436143
SRR13206894,13-2-20CM-66-19,0.040700679,1,0.022961545785436143,0.022961545785436143
SRR13206894,Acidiphilium,0.0128246,1,0.022961545785436143,0.022961545785436143
SRR13206894,Actinoplanes,0.005391441,1,0.022961545785436143,0.022961545785436143
SRR13206894,Bradyrhizobium,0.001104033,1,0.022961545785436143,0.022961545785436143
SRR13206894,JABEUN01,0.007697533,1,0.022961545785436143,0.022961545785436143
SRR13206894,JAJZBZ01,0.004918143,1,0.022961545785436143,0.022961545785436143
SRR13206894,JAKAAZ01,0.003655684,1,0.022961545785436143,0.022961545785436143
SRR13206894,JAMDCX01,0.01173344,1,0.022961545785436143,0.022961545785436143
SRR13206894,Streptomyces,0.01475641,1,0.022961545785436143,0.022961545785436143
SRR13206894,Thiomonas,0.010834371,1,0.022961545785436143,0.022961545785436143
SRR13206894,UBA4572,0.013439492,1,0.022961545785436143,0.022961545785436143
SRR13213325,13-2-20CM-66-19,0.017307702,3,0.022961545785436143,0.022961545785436143
SRR13213325,Acidiphilium,0.006319968,3,0.022961545785436143,0.022961545785436143
SRR13213325,Actinoplanes,0.008898744,3,0.022961545785436143,0.022961545785436143
SRR13213325,Bradyrhizobium,0.011214299,3,0.022961545785436143,0.022961545785436143
SRR13213325,JABEUN01,0.004147948,3,0.022961545785436143,0.022961545785436143
SRR13213325,JAJZBZ01,0.004135582,3,0.022961545785436143,0.022961545785436143
SRR13213325,JAKAAZ01,0.00388031,3,0.022961545785436143,0.022961545785436143
SRR13213325,JAMDCX01,0.007834375,3,0.022961545785436143,0.022961545785436143
SRR13213325,Streptomyces,0.026179507,3,0.022961545785436143,0.022961545785436143
SRR13213325,Thiomonas,0.015556572,3,0.022961545785436143,0.022961545785436143
SRR13213325,UBA4572,0.003871477,3,0.022961545785436143,0.022961545785436143
SRR13213326,13-2-20CM-66-19,0.015557951,3,0.022961545785436143,0.022961545785436143
SRR13213326,Acidiphilium,0.00558335,3,0.022961545785436143,0.022961545785436143
SRR13213326,Actinoplanes,0.009034073,3,0.022961545785436143,0.022961545785436143
SRR13213326,Bradyrhizobium,0.012229407,3,0.022961545785436143,0.022961545785436143
SRR13213326,JABEUN01,0.003787141,3,0.022961545785436143,0.022961545785436143
SRR13213326,JAJZBZ01,0.004043803,3,0.022961545785436143,0.022961545785436143
SRR13213326,JAKAAZ01,0.002583588,3,0.022961545785436143,0.022961545785436143
SRR13213326,JAMDCX01,0.007095746,3,0.022961545785436143,0.022961545785436143
SRR13213326,Streptomyces,0.026095087,3,0.022961545785436143,0.022961545785436143
SRR13213326,Thiomonas,0.017072468,3,0.022961545785436143,0.022961545785436143
SRR13213326,UBA4572,0.002538195,3,0.022961545785436143,0.022961545785436143
SRR13213327,13-2-20CM-66-19,0.017488093,4,0.022961545785436143,0.022961545785436143
SRR13213327,Acidiphilium,0.006327314,4,0.022961545785436143,0.022961545785436143
SRR13213327,Actinoplanes,0.008888782,4,0.022961545785436143,0.022961545785436143
SRR13213327,Bradyrhizobium,0.010729082,4,0.022961545785436143,0.022961545785436143
SRR13213327,JABEUN01,0.004348888,4,0.022961545785436143,0.022961545785436143
SRR13213327,JAJZBZ01,0.004024317,4,0.022961545785436143,0.022961545785436143
SRR13213327,JAKAAZ01,0.004354815,4,0.022961545785436143,0.022961545785436143
SRR13213327,JAMDCX01,0.008075986,4,0.022961545785436143,0.022961545785436143
SRR13213327,Streptomyces,0.026383257,4,0.022961545785436143,0.022961545785436143
SRR13213327,Thiomonas,0.016292377,4,0.022961545785436143,0.022961545785436143
SRR13213327,UBA4572,0.003805049,4,0.022961545785436143,0.022961545785436143
SRR13213328,13-2-20CM-66-19,0.049538627,1,0.022961545785436143,0.022961545785436143
SRR13213328,Acidiphilium,0.014771838,1,0.022961545785436143,0.022961545785436143
SRR13213328,Actinoplanes,0.004273341,1,0.022961545785436143,0.022961545785436143
SRR13213328,Bradyrhizobium,0.001139728,1,0.022961545785436143,0.022961545785436143
SRR13213328,JABEUN01,0.008379675,1,0.022961545785436143,0.022961545785436143
SRR13213328,JAJZBZ01,0.006491602,1,0.022961545785436143,0.022961545785436143
SRR13213328,JAKAAZ01,0.002120097,1,0.022961545785436143,0.022961545785436143
SRR13213328,JAMDCX01,0.013966124,1,0.022961545785436143,0.022961545785436143
SRR13213328,Streptomyces,0.011239192,1,0.022961545785436143,0.022961545785436143
SRR13213328,Thiomonas,0.013349091,1,0.022961545785436143,0.022961545785436143
SRR13213328,UBA4572,0.016081122,1,0.022961545785436143,0.022961545785436143
SRR13213329,13-2-20CM-66-19,0.045404551,1,0.022961545785436143,0.022961545785436143
SRR13213329,Acidiphilium,0.013033056,1,0.022961545785436143,0.022961545785436143
SRR13213329,Actinoplanes,0.005159953,1,0.022961545785436143,0.022961545785436143
SRR13213329,Bradyrhizobium,5.10613e-4,1,0.022961545785436143,0.022961545785436143
SRR13213329,JABEUN01,0.007518434,1,0.022961545785436143,0.022961545785436143
SRR13213329,JAJZBZ01,0.006509628,1,0.022961545785436143,0.022961545785436143
SRR13213329,JAKAAZ01,0.001522179,1,0.022961545785436143,0.022961545785436143
SRR13213329,JAMDCX01,0.014172965,1,0.022961545785436143,0.022961545785436143
SRR13213329,Streptomyces,0.013535389,1,0.022961545785436143,0.022961545785436143
SRR13213329,Thiomonas,0.005753368,1,0.022961545785436143,0.022961545785436143
SRR13213329,UBA4572,0.015790367,1,0.022961545785436143,0.022961545785436143
SRR13213330,13-2-20CM-66-19,0.048401085,1,0.022961545785436143,0.022961545785436143
SRR13213330,Acidiphilium,0.014466042,1,0.022961545785436143,0.022961545785436143
SRR13213330,Actinoplanes,0.00454344,1,0.022961545785436143,0.022961545785436143
SRR13213330,Bradyrhizobium,0.001099566,1,0.022961545785436143,0.022961545785436143
SRR13213330,JABEUN01,0.008576864,1,0.022961545785436143,0.022961545785436143
SRR13213330,JAJZBZ01,0.006563308,1,0.022961545785436143,0.022961545785436143
SRR13213330,JAKAAZ01,0.00183303,1,0.022961545785436143,0.022961545785436143
SRR13213330,JAMDCX01,0.0133791,1,0.022961545785436143,0.022961545785436143
SRR13213330,Streptomyces,0.010999443,1,0.022961545785436143,0.022961545785436143
SRR13213330,Thiomonas,0.010959046,1,0.022961545785436143,0.022961545785436143
SRR13213330,UBA4572,0.015787793,1,0.022961545785436143,0.022961545785436143
SRR13213331,13-2-20CM-66-19,0.072285813,3,0.022961545785436143,0.022961545785436143
SRR13213331,Acidiphilium,0.014191632,3,0.022961545785436143,0.022961545785436143
SRR13213331,Actinoplanes,0.005253104,3,0.022961545785436143,0.022961545785436143
SRR13213331,Bradyrhizobium,0.001002615,3,0.022961545785436143,0.022961545785436143
SRR13213331,JABEUN01,0.029090845,3,0.022961545785436143,0.022961545785436143
SRR13213331,JAJZBZ01,0.036024143,3,0.022961545785436143,0.022961545785436143
SRR13213331,JAKAAZ01,0.025152893,3,0.022961545785436143,0.022961545785436143
SRR13213331,JAMDCX01,0.037599324,3,0.022961545785436143,0.022961545785436143
SRR13213331,Streptomyces,0.013646569,3,0.022961545785436143,0.022961545785436143
SRR13213331,Thiomonas,0.049530696,3,0.022961545785436143,0.022961545785436143
SRR13213331,UBA4572,0.005728159,3,0.022961545785436143,0.022961545785436143
SRR13221982,13-2-20CM-66-19,0.016443799,1,0.022961545785436143,0.022961545785436143
SRR13221982,Acidiphilium,0.005907212,1,0.022961545785436143,0.022961545785436143
SRR13221982,Actinoplanes,0.008789953,1,0.022961545785436143,0.022961545785436143
SRR13221982,Bradyrhizobium,0.01050706,1,0.022961545785436143,0.022961545785436143
SRR13221982,JABEUN01,0.004211001,1,0.022961545785436143,0.022961545785436143
SRR13221982,JAJZBZ01,0.004361361,1,0.022961545785436143,0.022961545785436143
SRR13221982,JAKAAZ01,0.002459824,1,0.022961545785436143,0.022961545785436143
SRR13221982,JAMDCX01,0.007547549,1,0.022961545785436143,0.022961545785436143
SRR13221982,Streptomyces,0.027001736,1,0.022961545785436143,0.022961545785436143
SRR13221982,Thiomonas,0.019350161,1,0.022961545785436143,0.022961545785436143
SRR13221982,UBA4572,0.002795069,1,0.022961545785436143,0.022961545785436143
SRR13221984,13-2-20CM-66-19,0.034971303,3,0.022961545785436143,0.022961545785436143
SRR13221984,Acidiphilium,0.009650569,3,0.022961545785436143,0.022961545785436143
SRR13221984,Actinoplanes,0.008629274,3,0.022961545785436143,0.022961545785436143
SRR13221984,Bradyrhizobium,0.002344276,3,0.022961545785436143,0.022961545785436143
SRR13221984,JABEUN01,0.003613504,3,0.022961545785436143,0.022961545785436143
SRR13221984,JAJZBZ01,0.002471266,3,0.022961545785436143,0.022961545785436143
SRR13221984,JAKAAZ01,0.011926983,3,0.022961545785436143,0.022961545785436143
SRR13221984,JAMDCX01,0.013304388,3,0.022961545785436143,0.022961545785436143
SRR13221984,Streptomyces,0.028850922,3,0.022961545785436143,0.022961545785436143
SRR13221984,Thiomonas,0.002578771,3,0.022961545785436143,0.022961545785436143
SRR13221984,UBA4572,0.012788365,3,0.022961545785436143,0.022961545785436143
SRR13221993,13-2-20CM-66-19,0.023926558,3,0.022961545785436143,0.022961545785436143
SRR13221993,Acidiphilium,0.012325968,3,0.022961545785436143,0.022961545785436143
SRR13221993,Actinoplanes,1.02063e-4,3,0.022961545785436143,0.022961545785436143
SRR13221993,Bradyrhizobium,0,3,0.022961545785436143,0.022961545785436143
SRR13221993,JABEUN01,0.009360664,3,0.022961545785436143,0.022961545785436143
SRR13221993,JAJZBZ01,0.004674865,3,0.022961545785436143,0.022961545785436143
SRR13221993,JAKAAZ01,0.031688838,3,0.022961545785436143,0.022961545785436143
SRR13221993,JAMDCX01,0.035765903,3,0.022961545785436143,0.022961545785436143
SRR13221993,Streptomyces,9.66e-5,3,0.022961545785436143,0.022961545785436143
SRR13221993,Thiomonas,1.80433e-4,3,0.022961545785436143,0.022961545785436143
SRR13221993,UBA4572,0.029871747,3,0.022961545785436143,0.022961545785436143
SRR13221994,13-2-20CM-66-19,0.035611846,1,0.022961545785436143,0.022961545785436143
SRR13221994,Acidiphilium,0.013436987,1,0.022961545785436143,0.022961545785436143
SRR13221994,Actinoplanes,0.001119869,1,0.022961545785436143,0.022961545785436143
SRR13221994,Bradyrhizobium,2.57209e-4,1,0.022961545785436143,0.022961545785436143
SRR13221994,JABEUN01,0.007639677,1,0.022961545785436143,0.022961545785436143
SRR13221994,JAJZBZ01,0.005514092,1,0.022961545785436143,0.022961545785436143
SRR13221994,JAKAAZ01,0.028977884,1,0.022961545785436143,0.022961545785436143
SRR13221994,JAMDCX01,0.030276933,1,0.022961545785436143,0.022961545785436143
SRR13221994,Streptomyces,0.001520132,1,0.022961545785436143,0.022961545785436143
SRR13221994,Thiomonas,0.001946405,1,0.022961545785436143,0.022961545785436143
SRR13221994,UBA4572,0.023306288,1,0.022961545785436143,0.022961545785436143
SRR13221996,13-2-20CM-66-19,0.035199314,4,0.022961545785436143,0.022961545785436143
SRR13221996,Acidiphilium,0.009906023,4,0.022961545785436143,0.022961545785436143
SRR13221996,Actinoplanes,0.001183183,4,0.022961545785436143,0.022961545785436143
SRR13221996,Bradyrhizobium,2.01863e-4,4,0.022961545785436143,0.022961545785436143
SRR13221996,JABEUN01,0.007747415,4,0.022961545785436143,0.022961545785436143
SRR13221996,JAJZBZ01,0.005251386,4,0.022961545785436143,0.022961545785436143
SRR13221996,JAKAAZ01,0.02922741,4,0.022961545785436143,0.022961545785436143
SRR13221996,JAMDCX01,0.029925826,4,0.022961545785436143,0.022961545785436143
SRR13221996,Streptomyces,0.002412042,4,0.022961545785436143,0.022961545785436143
SRR13221996,Thiomonas,0,4,0.022961545785436143,0.022961545785436143
SRR13221996,UBA4572,0.025088481,4,0.022961545785436143,0.022961545785436143
SRR13221998,13-2-20CM-66-19,0.048902153,1,0.022961545785436143,0.022961545785436143
SRR13221998,Acidiphilium,0.010142794,1,0.022961545785436143,0.022961545785436143
SRR13221998,Actinoplanes,0.007535307,1,0.022961545785436143,0.022961545785436143
SRR13221998,Bradyrhizobium,0.003700977,1,0.022961545785436143,0.022961545785436143
SRR13221998,JABEUN01,0.004256613,1,0.022961545785436143,0.022961545785436143
SRR13221998,JAJZBZ01,0.004497537,1,0.022961545785436143,0.022961545785436143
SRR13221998,JAKAAZ01,0.009255555,1,0.022961545785436143,0.022961545785436143
SRR13221998,JAMDCX01,0.012725388,1,0.022961545785436143,0.022961545785436143
SRR13221998,Streptomyces,0.023328693,1,0.022961545785436143,0.022961545785436143
SRR13221998,Thiomonas,0.024504862,1,0.022961545785436143,0.022961545785436143
SRR13221998,UBA4572,0.01132163,1,0.022961545785436143,0.022961545785436143
SRR13222494,13-2-20CM-66-19,0.031328857,1,0.022961545785436143,0.022961545785436143
SRR13222494,Acidiphilium,0.015113938,1,0.022961545785436143,0.022961545785436143
SRR13222494,Actinoplanes,0.005841369,1,0.022961545785436143,0.022961545785436143
SRR13222494,Bradyrhizobium,7.27881e-4,1,0.022961545785436143,0.022961545785436143
SRR13222494,JABEUN01,0.001350827,1,0.022961545785436143,0.022961545785436143
SRR13222494,JAJZBZ01,8.66e-5,1,0.022961545785436143,0.022961545785436143
SRR13222494,JAKAAZ01,3.98086e-4,1,0.022961545785436143,0.022961545785436143
SRR13222494,JAMDCX01,0.002861554,1,0.022961545785436143,0.022961545785436143
SRR13222494,Streptomyces,0.018826629,1,0.022961545785436143,0.022961545785436143
SRR13222494,Thiomonas,0,1,0.022961545785436143,0.022961545785436143
SRR13222494,UBA4572,0.027209751,1,0.022961545785436143,0.022961545785436143
SRR13222495,13-2-20CM-66-19,0.02626358,3,0.022961545785436143,0.022961545785436143
SRR13222495,Acidiphilium,0.007536972,3,0.022961545785436143,0.022961545785436143
SRR13222495,Actinoplanes,0.005540125,3,0.022961545785436143,0.022961545785436143
SRR13222495,Bradyrhizobium,0,3,0.022961545785436143,0.022961545785436143
SRR13222495,JABEUN01,4.22534e-4,3,0.022961545785436143,0.022961545785436143
SRR13222495,JAJZBZ01,0,3,0.022961545785436143,0.022961545785436143
SRR13222495,JAKAAZ01,1.26546e-4,3,0.022961545785436143,0.022961545785436143
SRR13222495,JAMDCX01,2.98133e-4,3,0.022961545785436143,0.022961545785436143
SRR13222495,Streptomyces,0.004604974,3,0.022961545785436143,0.022961545785436143
SRR13222495,Thiomonas,0,3,0.022961545785436143,0.022961545785436143
SRR13222495,UBA4572,0.033931387,3,0.022961545785436143,0.022961545785436143
SRR13223810,13-2-20CM-66-19,0.027142994,1,0.022961545785436143,0.022961545785436143
SRR13223810,Acidiphilium,0.015362923,1,0.022961545785436143,0.022961545785436143
SRR13223810,Actinoplanes,0.002341502,1,0.022961545785436143,0.022961545785436143
SRR13223810,Bradyrhizobium,2.49054e-4,1,0.022961545785436143,0.022961545785436143
SRR13223810,JABEUN01,0.001692392,1,0.022961545785436143,0.022961545785436143
SRR13223810,JAJZBZ01,1.2943e-4,1,0.022961545785436143,0.022961545785436143
SRR13223810,JAKAAZ01,2.88275e-4,1,0.022961545785436143,0.022961545785436143
SRR13223810,JAMDCX01,0.002494465,1,0.022961545785436143,0.022961545785436143
SRR13223810,Streptomyces,0.007079417,1,0.022961545785436143,0.022961545785436143
SRR13223810,Thiomonas,0,1,0.022961545785436143,0.022961545785436143
SRR13223810,UBA4572,0.029600199,1,0.022961545785436143,0.022961545785436143
SRR13235777,13-2-20CM-66-19,0.033025817,1,0.022961545785436143,0.022961545785436143
SRR13235777,Acidiphilium,0.009506883,1,0.022961545785436143,0.022961545785436143
SRR13235777,Actinoplanes,0.007593093,1,0.022961545785436143,0.022961545785436143
SRR13235777,Bradyrhizobium,4.43792e-4,1,0.022961545785436143,0.022961545785436143
SRR13235777,JABEUN01,0.004395511,1,0.022961545785436143,0.022961545785436143
SRR13235777,JAJZBZ01,6.88965e-4,1,0.022961545785436143,0.022961545785436143
SRR13235777,JAKAAZ01,0.009152056,1,0.022961545785436143,0.022961545785436143
SRR13235777,JAMDCX01,0.010896192,1,0.022961545785436143,0.022961545785436143
SRR13235777,Streptomyces,0.028968581,1,0.022961545785436143,0.022961545785436143
SRR13235777,Thiomonas,4.11724e-4,1,0.022961545785436143,0.022961545785436143
SRR13235777,UBA4572,0.017644114,1,0.022961545785436143,0.022961545785436143
SRR13235778,13-2-20CM-66-19,0.049699757,1,0.022961545785436143,0.022961545785436143
SRR13235778,Acidiphilium,0.037941364,1,0.022961545785436143,0.022961545785436143
SRR13235778,Actinoplanes,0.001304224,1,0.022961545785436143,0.022961545785436143
SRR13235778,Bradyrhizobium,5.29841e-4,1,0.022961545785436143,0.022961545785436143
SRR13235778,JABEUN01,0,1,0.022961545785436143,0.022961545785436143
SRR13235778,JAJZBZ01,0,1,0.022961545785436143,0.022961545785436143
SRR13235778,JAKAAZ01,0,1,0.022961545785436143,0.022961545785436143
SRR13235778,JAMDCX01,0,1,0.022961545785436143,0.022961545785436143
SRR13235778,Streptomyces,0.004469684,1,0.022961545785436143,0.022961545785436143
SRR13235778,Thiomonas,0.01576956,1,0.022961545785436143,0.022961545785436143
SRR13235778,UBA4572,0.026926787,1,0.022961545785436143,0.022961545785436143
SRR13235779,13-2-20CM-66-19,0.01317168,3,0.022961545785436143,0.022961545785436143
SRR13235779,Acidiphilium,0.008670762,3,0.022961545785436143,0.022961545785436143
SRR13235779,Actinoplanes,0,3,0.022961545785436143,0.022961545785436143
SRR13235779,Bradyrhizobium,0,3,0.022961545785436143,0.022961545785436143
SRR13235779,JABEUN01,2.76593e-4,3,0.022961545785436143,0.022961545785436143
SRR13235779,JAJZBZ01,0,3,0.022961545785436143,0.022961545785436143
SRR13235779,JAKAAZ01,0.013699721,3,0.022961545785436143,0.022961545785436143
SRR13235779,JAMDCX01,0,3,0.022961545785436143,0.022961545785436143
SRR13235779,Streptomyces,0,3,0.022961545785436143,0.022961545785436143
SRR13235779,Thiomonas,0,3,0.022961545785436143,0.022961545785436143
SRR13235779,UBA4572,0.046144884,3,0.022961545785436143,0.022961545785436143
SRR13236502,13-2-20CM-66-19,0.026732086,2,0.022961545785436143,0.022961545785436143
SRR13236502,Acidiphilium,0.008123294,2,0.022961545785436143,0.022961545785436143
SRR13236502,Actinoplanes,0.002854825,2,0.022961545785436143,0.022961545785436143
SRR13236502,Bradyrhizobium,0.001153405,2,0.022961545785436143,0.022961545785436143
SRR13236502,JABEUN01,6.88482e-4,2,0.022961545785436143,0.022961545785436143
SRR13236502,JAJZBZ01,0,2,0.022961545785436143,0.022961545785436143
SRR13236502,JAKAAZ01,3.56111e-4,2,0.022961545785436143,0.022961545785436143
SRR13236502,JAMDCX01,3.22479e-4,2,0.022961545785436143,0.022961545785436143
SRR13236502,Streptomyces,0.006785898,2,0.022961545785436143,0.022961545785436143
SRR13236502,Thiomonas,0.003165433,2,0.022961545785436143,0.022961545785436143
SRR13236502,UBA4572,0.031197325,2,0.022961545785436143,0.022961545785436143
SRR13236670,13-2-20CM-66-19,0.023914376,1,0.022961545785436143,0.022961545785436143
SRR13236670,Acidiphilium,0.042370441,1,0.022961545785436143,0.022961545785436143
SRR13236670,Actinoplanes,8.08295e-4,1,0.022961545785436143,0.022961545785436143
SRR13236670,Bradyrhizobium,0,1,0.022961545785436143,0.022961545785436143
SRR13236670,JABEUN01,0.006196927,1,0.022961545785436143,0.022961545785436143
SRR13236670,JAJZBZ01,3.48403e-4,1,0.022961545785436143,0.022961545785436143
SRR13236670,JAKAAZ01,7.20033e-4,1,0.022961545785436143,0.022961545785436143
SRR13236670,JAMDCX01,0.002146162,1,0.022961545785436143,0.022961545785436143
SRR13236670,Streptomyces,0.001430775,1,0.022961545785436143,0.022961545785436143
SRR13236670,Thiomonas,0.014934872,1,0.022961545785436143,0.022961545785436143
SRR13236670,UBA4572,0.037014326,1,0.022961545785436143,0.022961545785436143
SRR13236724,13-2-20CM-66-19,0.012005593,1,0.022961545785436143,0.022961545785436143
SRR13236724,Acidiphilium,0.009616667,1,0.022961545785436143,0.022961545785436143
SRR13236724,Actinoplanes,0,1,0.022961545785436143,0.022961545785436143
SRR13236724,Bradyrhizobium,0,1,0.022961545785436143,0.022961545785436143
SRR13236724,JABEUN01,0.004697841,1,0.022961545785436143,0.022961545785436143
SRR13236724,JAJZBZ01,3.61959e-4,1,0.022961545785436143,0.022961545785436143
SRR13236724,JAKAAZ01,0.016166211,1,0.022961545785436143,0.022961545785436143
SRR13236724,JAMDCX01,6.74386e-4,1,0.022961545785436143,0.022961545785436143
SRR13236724,Streptomyces,0,1,0.022961545785436143,0.022961545785436143
SRR13236724,Thiomonas,0,1,0.022961545785436143,0.022961545785436143
SRR13236724,UBA4572,0.049550219,1,0.022961545785436143,0.022961545785436143
SRR13236739,13-2-20CM-66-19,0.041207783,1,0.022961545785436143,0.022961545785436143
SRR13236739,Acidiphilium,0.012487422,1,0.022961545785436143,0.022961545785436143
SRR13236739,Actinoplanes,0.007418427,1,0.022961545785436143,0.022961545785436143
SRR13236739,Bradyrhizobium,8.64168e-4,1,0.022961545785436143,0.022961545785436143
SRR13236739,JABEUN01,0.004207984,1,0.022961545785436143,0.022961545785436143
SRR13236739,JAJZBZ01,0.00293896,1,0.022961545785436143,0.022961545785436143
SRR13236739,JAKAAZ01,0.014345975,1,0.022961545785436143,0.022961545785436143
SRR13236739,JAMDCX01,0.015008898,1,0.022961545785436143,0.022961545785436143
SRR13236739,Streptomyces,0.027116718,1,0.022961545785436143,0.022961545785436143
SRR13236739,Thiomonas,0.003728154,1,0.022961545785436143,0.022961545785436143
SRR13236739,UBA4572,0.015854125,1,0.022961545785436143,0.022961545785436143
SRR13237537,13-2-20CM-66-19,0.014020561,3,0.022961545785436143,0.022961545785436143
SRR13237537,Acidiphilium,0.015710628,3,0.022961545785436143,0.022961545785436143
SRR13237537,Actinoplanes,0,3,0.022961545785436143,0.022961545785436143
SRR13237537,Bradyrhizobium,0.005230209,3,0.022961545785436143,0.022961545785436143
SRR13237537,JABEUN01,4.15017e-4,3,0.022961545785436143,0.022961545785436143
SRR13237537,JAJZBZ01,0,3,0.022961545785436143,0.022961545785436143
SRR13237537,JAKAAZ01,0.001610064,3,0.022961545785436143,0.022961545785436143
SRR13237537,JAMDCX01,4.10016e-4,3,0.022961545785436143,0.022961545785436143
SRR13237537,Streptomyces,0,3,0.022961545785436143,0.022961545785436143
SRR13237537,Thiomonas,0.012940518,3,0.022961545785436143,0.022961545785436143
SRR13237537,UBA4572,0.027296092,3,0.022961545785436143,0.022961545785436143
SRR13237539,13-2-20CM-66-19,0.0096736,1,0.022961545785436143,0.022961545785436143
SRR13237539,Acidiphilium,0.008045991,1,0.022961545785436143,0.022961545785436143
SRR13237539,Actinoplanes,0,1,0.022961545785436143,0.022961545785436143
SRR13237539,Bradyrhizobium,0,1,0.022961545785436143,0.022961545785436143
SRR13237539,JABEUN01,0.00364852,1,0.022961545785436143,0.022961545785436143
SRR13237539,JAJZBZ01,2.92886e-4,1,0.022961545785436143,0.022961545785436143
SRR13237539,JAKAAZ01,0.01585349,1,0.022961545785436143,0.022961545785436143
SRR13237539,JAMDCX01,3.05438e-4,1,0.022961545785436143,0.022961545785436143
SRR13237539,Streptomyces,0,1,0.022961545785436143,0.022961545785436143
SRR13237539,Thiomonas,5.52299e-4,1,0.022961545785436143,0.022961545785436143
SRR13237539,UBA4572,0.051564638,1,0.022961545785436143,0.022961545785436143
SRR13240876,13-2-20CM-66-19,0.011145743,4,0.022961545785436143,0.022961545785436143
SRR13240876,Acidiphilium,0.00198712,4,0.022961545785436143,0.022961545785436143
SRR13240876,Actinoplanes,0.007266559,4,0.022961545785436143,0.022961545785436143
SRR13240876,Bradyrhizobium,0.010657758,4,0.022961545785436143,0.022961545785436143
SRR13240876,JABEUN01,5.43499e-4,4,0.022961545785436143,0.022961545785436143
SRR13240876,JAJZBZ01,0.001398241,4,0.022961545785436143,0.022961545785436143
SRR13240876,JAKAAZ01,6.62952e-4,4,0.022961545785436143,0.022961545785436143
SRR13240876,JAMDCX01,0.002595391,4,0.022961545785436143,0.022961545785436143
SRR13240876,Streptomyces,0.021903706,4,0.022961545785436143,0.022961545785436143
SRR13240876,Thiomonas,0.012195688,4,0.022961545785436143,0.022961545785436143
SRR13240876,UBA4572,0.004550711,4,0.022961545785436143,0.022961545785436143
SRR13241953,13-2-20CM-66-19,0.010790372,1,0.022961545785436143,0.022961545785436143
SRR13241953,Acidiphilium,0.002228058,1,0.022961545785436143,0.022961545785436143
SRR13241953,Actinoplanes,0.007110836,1,0.022961545785436143,0.022961545785436143
SRR13241953,Bradyrhizobium,0.01063144,1,0.022961545785436143,0.022961545785436143
SRR13241953,JABEUN01,5.79506e-4,1,0.022961545785436143,0.022961545785436143
SRR13241953,JAJZBZ01,0.0018353760000000001,1,0.022961545785436143,0.022961545785436143
SRR13241953,JAKAAZ01,5.40099e-4,1,0.022961545785436143,0.022961545785436143
SRR13241953,JAMDCX01,0.002140318,1,0.022961545785436143,0.022961545785436143
SRR13241953,Streptomyces,0.022656068,1,0.022961545785436143,0.022961545785436143
SRR13241953,Thiomonas,0.012621862,1,0.022961545785436143,0.022961545785436143
SRR13241953,UBA4572,0.005104732,1,0.022961545785436143,0.022961545785436143
SRR13245424,13-2-20CM-66-19,0.014629455,1,0.022961545785436143,0.022961545785436143
SRR13245424,Acidiphilium,0.013019708,1,0.022961545785436143,0.022961545785436143
SRR13245424,Actinoplanes,0,1,0.022961545785436143,0.022961545785436143
SRR13245424,Bradyrhizobium,0,1,0.022961545785436143,0.022961545785436143
SRR13245424,JABEUN01,1.8561e-4,1,0.022961545785436143,0.022961545785436143
SRR13245424,JAJZBZ01,0,1,0.022961545785436143,0.022961545785436143
SRR13245424,JAKAAZ01,0.015280778,1,0.022961545785436143,0.022961545785436143
SRR13245424,JAMDCX01,3.03726e-4,1,0.022961545785436143,0.022961545785436143
SRR13245424,Streptomyces,0,1,0.022961545785436143,0.022961545785436143
SRR13245424,Thiomonas,0,1,0.022961545785436143,0.022961545785436143
SRR13245424,UBA4572,0.04743858,1,0.022961545785436143,0.022961545785436143
SRR13299515,13-2-20CM-66-19,0.013754115,4,0.022961545785436143,0.022961545785436143
SRR13299515,Acidiphilium,0.00311744,4,0.022961545785436143,0.022961545785436143
SRR13299515,Actinoplanes,0.006954704,4,0.022961545785436143,0.022961545785436143
SRR13299515,Bradyrhizobium,0.009228239,4,0.022961545785436143,0.022961545785436143
SRR13299515,JABEUN01,5.27922e-4,4,0.022961545785436143,0.022961545785436143
SRR13299515,JAJZBZ01,0.003796418,4,0.022961545785436143,0.022961545785436143
SRR13299515,JAKAAZ01,4.62799e-4,4,0.022961545785436143,0.022961545785436143
SRR13299515,JAMDCX01,0.004125502,4,0.022961545785436143,0.022961545785436143
SRR13299515,Streptomyces,0.021679117,4,0.022961545785436143,0.022961545785436143
SRR13299515,Thiomonas,0.016310107,4,0.022961545785436143,0.022961545785436143
SRR13299515,UBA4572,0.006165903,4,0.022961545785436143,0.022961545785436143
SRR13300764,13-2-20CM-66-19,0.009966692,4,0.022961545785436143,0.022961545785436143
